symbol	kind	url
nuke.Array_Knob.setDefaultValue	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.setDefaultValue
nuke.Array_Knob.setEnabled	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.setEnabled
nuke.Array_Knob.setExpression	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.setExpression
nuke.Array_Knob.setFlag	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.setFlag
nuke.Array_Knob.setKeyAt	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.setKeyAt
nuke.Array_Knob.setLabel	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.setLabel
nuke.Array_Knob.setName	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.setName
nuke.Array_Knob.setRange	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.setRange
nuke.Array_Knob.setSingleValue	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.setSingleValue
nuke.Array_Knob.setTooltip	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.setTooltip
nuke.Array_Knob.setValue	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.setValue
nuke.Array_Knob.setValueAt	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.setValueAt
nuke.Array_Knob.setVisible	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.setVisible
nuke.Array_Knob.singleValue	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.singleValue
nuke.Array_Knob.splitView	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.splitView
nuke.Array_Knob.toScript	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.toScript
nuke.Array_Knob.toScriptPrefix	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.toScriptPrefix
nuke.Array_Knob.tooltip	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.tooltip
nuke.Array_Knob.unsplitView	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.unsplitView
nuke.Array_Knob.value	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.value
nuke.Array_Knob.valueAt	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.valueAt
nuke.Array_Knob.vect	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.vect
nuke.Array_Knob.visible	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.visible
nuke.Array_Knob.warning	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.warning
nuke.Array_Knob.width	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Array_Knob.html#nuke.Array_Knob.width
nuke.Axis_Knob	class	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html
nuke.Axis_Knob.Class	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.Class
nuke.Axis_Knob.ClassID	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.ClassID
nuke.Axis_Knob.clearAnimated	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.clearAnimated
nuke.Axis_Knob.clearFlag	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.clearFlag
nuke.Axis_Knob.critical	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.critical
nuke.Axis_Knob.debug	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.debug
nuke.Axis_Knob.enabled	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.enabled
nuke.Axis_Knob.error	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.error
nuke.Axis_Knob.fromScript	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.fromScript
nuke.Axis_Knob.fullyQualifiedName	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.fullyQualifiedName
nuke.Axis_Knob.getAuthorMode	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.getAuthorMode
nuke.Axis_Knob.getAuthorModes	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.getAuthorModes
nuke.Axis_Knob.getDerivative	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.getDerivative
nuke.Axis_Knob.getFlag	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.getFlag
nuke.Axis_Knob.getIntegral	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.getIntegral
nuke.Axis_Knob.getKeyIndex	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.getKeyIndex
nuke.Axis_Knob.getKeyList	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.getKeyList
nuke.Axis_Knob.getKeyTime	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.getKeyTime
nuke.Axis_Knob.getNthDerivative	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.getNthDerivative
nuke.Axis_Knob.getNumKeys	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.getNumKeys
nuke.Axis_Knob.getValue	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.getValue
nuke.Axis_Knob.getValueAt	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.getValueAt
nuke.Axis_Knob.hasExpression	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.hasExpression
nuke.Axis_Knob.isAnimated	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.isAnimated
nuke.Axis_Knob.isKey	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.isKey
nuke.Axis_Knob.isKeyAt	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.isKeyAt
nuke.Axis_Knob.label	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.label
nuke.Axis_Knob.makeWidget	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.makeWidget
nuke.Axis_Knob.name	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.name
nuke.Axis_Knob.node	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.node
nuke.Axis_Knob.notDefault	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.notDefault
nuke.Axis_Knob.pivot	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.pivot
nuke.Axis_Knob.removeKey	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.removeKey
nuke.Axis_Knob.removeKeyAt	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.removeKeyAt
nuke.Axis_Knob.resetToDefault	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.resetToDefault
nuke.Axis_Knob.rotate	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.rotate
nuke.Axis_Knob.scale	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.scale
nuke.Axis_Knob.setAnimated	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.setAnimated
nuke.Axis_Knob.setAuthorMode	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.setAuthorMode
nuke.Axis_Knob.setEnabled	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.setEnabled
nuke.Axis_Knob.setExpression	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.setExpression
nuke.Axis_Knob.setFlag	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.setFlag
nuke.Axis_Knob.setLabel	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.setLabel
nuke.Axis_Knob.setName	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.setName
nuke.Axis_Knob.setTooltip	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.setTooltip
nuke.Axis_Knob.setValue	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.setValue
nuke.Axis_Knob.setValueAt	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.setValueAt
nuke.Axis_Knob.setVisible	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.setVisible
nuke.Axis_Knob.skew	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.skew
nuke.Axis_Knob.toScript	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.toScript
nuke.Axis_Knob.toScriptPrefix	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.toScriptPrefix
nuke.Axis_Knob.tooltip	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.tooltip
nuke.Axis_Knob.translate	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.translate
nuke.Axis_Knob.uniformScale	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.uniformScale
nuke.Axis_Knob.value	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.value
nuke.Axis_Knob.visible	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.visible
nuke.Axis_Knob.warning	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.Axis_Knob.html#nuke.Axis_Knob.warning
nuke.BBox_Knob	class	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html
nuke.BBox_Knob.Class	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.Class
nuke.BBox_Knob.ClassID	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.ClassID
nuke.BBox_Knob.animation	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.animation
nuke.BBox_Knob.animations	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.animations
nuke.BBox_Knob.array	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.array
nuke.BBox_Knob.arraySize	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.arraySize
nuke.BBox_Knob.clearAnimated	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.clearAnimated
nuke.BBox_Knob.clearFlag	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.clearFlag
nuke.BBox_Knob.copyAnimation	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.copyAnimation
nuke.BBox_Knob.copyAnimations	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.copyAnimations
nuke.BBox_Knob.critical	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.critical
nuke.BBox_Knob.debug	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.debug
nuke.BBox_Knob.defaultValue	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.defaultValue
nuke.BBox_Knob.deleteAnimation	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.deleteAnimation
nuke.BBox_Knob.dimensions	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.dimensions
nuke.BBox_Knob.enabled	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.enabled
nuke.BBox_Knob.error	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.error
nuke.BBox_Knob.frame	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.frame
nuke.BBox_Knob.fromDict	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.fromDict
nuke.BBox_Knob.fromScript	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.fromScript
nuke.BBox_Knob.fullyQualifiedName	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.fullyQualifiedName
nuke.BBox_Knob.getAuthorMode	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.getAuthorMode
nuke.BBox_Knob.getAuthorModes	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.getAuthorModes
nuke.BBox_Knob.getDerivative	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.getDerivative
nuke.BBox_Knob.getFlag	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.getFlag
nuke.BBox_Knob.getIntegral	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.getIntegral
nuke.BBox_Knob.getKeyIndex	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.getKeyIndex
nuke.BBox_Knob.getKeyList	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.getKeyList
nuke.BBox_Knob.getKeyTime	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.getKeyTime
nuke.BBox_Knob.getNthDerivative	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.getNthDerivative
nuke.BBox_Knob.getNumKeys	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.getNumKeys
nuke.BBox_Knob.getValue	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.getValue
nuke.BBox_Knob.getValueAt	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.getValueAt
nuke.BBox_Knob.hasExpression	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.hasExpression
nuke.BBox_Knob.height	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.height
nuke.BBox_Knob.isAnimated	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.isAnimated
nuke.BBox_Knob.isKey	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.isKey
nuke.BBox_Knob.isKeyAt	method	https://learn.foundry.com/nuke/developers/17.0/pythondevguide/_autosummary/nuke.BBox_Knob.html#nuke.BBox_Knob.isKeyAt
